sales_date,category,advertising_vnd,online_ads_vnd,social_media_vnd,price_vnd,discount_percent,stores_count,weather,holiday,sales_vnd,uploaded_by
2023-09-20,Quần,830000,2117000,950000,430564,0.43,17,Nắng,0,59089696,1
2023-09-20,Váy,1659000,2381000,1406000,220951,0.03,17,Nắng,0,36347632,1
2023-09-20,Áo khoác,4118000,813000,997000,629992,0.31,17,Nắng,0,69414065,1
2023-09-20,Giày,2327000,2896000,109000,871054,0.22,17,Nắng,0,56264542,1
2023-09-21,Áo,2860000,1627000,799000,207014,0.06,25,Nắng,0,55197904,1
2023-09-21,Quần,2477000,1716000,1980000,409423,0.43,25,Nắng,0,111321564,1
2023-09-21,Váy,1837000,428000,1654000,677432,0.04,25,Nắng,0,45956723,1
2023-09-21,Áo khoác,1573000,2029000,754000,1061410,0.02,25,Nắng,0,51836573,1
2023-09-21,Giày,3081000,1529000,1738000,1095740,0.1,25,Nắng,0,76876611,1
2023-09-22,Áo,1246000,2132000,1426000,209252,0.15,20,Nắng,0,43012411,1
2023-09-22,Quần,1598000,318000,340000,333211,0.03,20,Nắng,0,29278946,1
2023-09-22,Váy,2811000,2571000,251000,621280,0.32,20,Nắng,0,65723308,1
2023-09-22,Áo khoác,2488000,1120000,883000,897095,0.22,20,Nắng,0,71550762,1
2023-09-22,Giày,1181000,2406000,1460000,426534,0.21,20,Nắng,0,63528243,1
2023-09-23,Áo,2147000,2486000,287000,158720,0.07,23,Nắng,0,56848713,1
2023-09-23,Quần,2275000,2643000,563000,329993,0.22,23,Nắng,0,91187724,1
2023-09-23,Váy,4568000,519000,821000,661691,0.2,23,Nắng,0,65553813,1
2023-09-23,Áo khoác,4868000,2556000,1300000,759257,0.19,23,Nắng,0,80641263,1
2023-09-23,Giày,3264000,2496000,999000,1135358,0.11,23,Nắng,0,52864024,1
2023-09-24,Áo,3363000,2785000,805000,319275,0.05,24,Lạnh,0,51384744,1
2023-09-24,Quần,3428000,900000,1300000,469973,0.13,24,Lạnh,0,55852083,1
2023-09-24,Váy,797000,2641000,980000,598608,0.33,24,Lạnh,0,45183422,1
2023-09-24,Áo khoác,2516000,2899000,514000,654580,0.04,24,Lạnh,0,119267531,1
2023-09-24,Giày,1288000,1217000,677000,874673,0.19,24,Lạnh,0,48768783,1
2023-09-25,Áo,2908000,605000,409000,180653,0.26,20,Nắng,0,57106949,1
2023-09-25,Quần,2775000,1404000,1125000,341865,0.48,20,Nắng,0,91588576,1
2023-09-25,Váy,4814000,2268000,416000,677936,0.42,20,Nắng,0,97898663,1
2023-09-25,Áo khoác,1670000,1898000,1906000,1100101,0.46,20,Nắng,0,108323913,1
2023-09-25,Giày,3888000,1806000,1632000,445871,0.41,20,Nắng,0,95666561,1
2023-09-26,Áo,2802000,354000,1119000,341175,0.29,10,Lạnh,0,25515275,1
2023-09-26,Quần,478000,2051000,1695000,498535,0.43,10,Lạnh,0,36595636,1
2023-09-26,Váy,2229000,1066000,467000,215052,0.28,10,Lạnh,0,18990166,1
2023-09-26,Áo khoác,2848000,758000,654000,587116,0.18,10,Lạnh,0,69309653,1
2023-09-26,Giày,411000,393000,704000,450943,0.19,10,Lạnh,0,10721327,1
2023-09-27,Áo,3519000,2646000,1349000,301306,0.28,14,Nắng,0,65737695,1
2023-09-27,Quần,1014000,2527000,1035000,271381,0.4,14,Nắng,0,61111167,1
2023-09-27,Váy,1701000,1233000,579000,348346,0.07,14,Nắng,0,28393713,1
2023-09-27,Áo khoác,3224000,1599000,1080000,1217522,0.02,14,Nắng,0,41475627,1
2023-09-27,Giày,1681000,2719000,1921000,1080305,0.39,14,Nắng,0,74693871,1
2023-09-28,Áo,3427000,2399000,1186000,233108,0.32,24,Nắng,0,104854044,1
2023-09-28,Quần,3311000,2231000,1403000,485020,0.41,24,Nắng,0,123382441,1
2023-09-28,Váy,1508000,1001000,1039000,249892,0.49,24,Nắng,0,105173980,1
2023-09-28,Áo khoác,3425000,752000,113000,631593,0.13,24,Nắng,0,51882898,1
2023-09-28,Giày,336000,1647000,127000,1177933,0.1,24,Nắng,0,33374346,1
2023-09-29,Áo,2128000,1746000,241000,233391,0.17,12,Nắng,0,33341812,1
2023-09-29,Quần,3360000,929000,1743000,530064,0.44,12,Nắng,0,65244806,1
2023-09-29,Váy,3641000,2760000,1925000,478846,0.01,12,Nắng,0,41375372,1
2023-09-29,Áo khoác,4241000,1212000,689000,1470961,0.01,12,Nắng,0,28892736,1
2023-09-29,Giày,1109000,370000,1882000,1088326,0.11,12,Nắng,0,21833913,1
2023-09-30,Áo,3372000,1049000,572000,180985,0.19,10,Mưa,0,26765138,1
2023-09-30,Quần,4418000,993000,1647000,409359,0.15,10,Mưa,0,31340049,1
2023-09-30,Váy,1826000,1788000,1307000,458771,0.41,10,Mưa,0,42277997,1
2023-09-30,Áo khoác,3819000,324000,416000,575702,0.34,10,Mưa,0,32893768,1
2023-09-30,Giày,795000,374000,1484000,373527,0.42,10,Mưa,0,27204822,1
2023-10-01,Áo,724000,2751000,544000,296511,0.19,21,Mưa,0,45147747,1
2023-10-01,Quần,3047000,2000000,395000,475692,0.3,21,Mưa,0,70215871,1
2023-10-01,Váy,2365000,2958000,503000,504379,0.26,21,Mưa,0,84159147,1
2023-10-01,Áo khoác,2282000,305000,851000,1133019,0.24,21,Mưa,0,45112003,1
2023-10-01,Giày,1768000,2170000,362000,587120,0.14,21,Mưa,0,40673690,1
2023-10-02,Áo,4100000,1860000,946000,232643,0.35,12,Mưa,0,65209888,1
2023-10-02,Quần,1533000,2775000,476000,448937,0.26,12,Mưa,0,41714091,1
2023-10-02,Váy,2097000,237000,684000,569775,0.04,12,Mưa,0,21080409,1
2023-10-02,Áo khoác,864000,594000,1191000,1173666,0.0,12,Mưa,0,18742620,1
2023-10-02,Giày,3319000,1120000,898000,880985,0.01,12,Mưa,0,32658872,1
2023-10-03,Áo,1604000,2724000,570000,220382,0.04,23,Mưa,0,57022130,1
2023-10-03,Quần,432000,1690000,1961000,528795,0.19,23,Mưa,0,55629792,1
2023-10-03,Váy,748000,921000,831000,380116,0.15,23,Mưa,0,37721284,1
2023-10-03,Áo khoác,2130000,2230000,1071000,464633,0.08,23,Mưa,0,55976335,1
2023-10-03,Giày,2458000,2562000,146000,379164,0.26,23,Mưa,0,70525625,1
2023-10-04,Áo,3926000,1508000,1046000,150569,0.49,15,Mưa,0,91191334,1
2023-10-04,Quần,1149000,2229000,1181000,373425,0.08,15,Mưa,0,35187080,1
2023-10-04,Váy,4262000,1903000,123000,563270,0.13,15,Mưa,0,37569423,1
2023-10-04,Áo khoác,1780000,1833000,1413000,1224508,0.23,15,Mưa,0,48386812,1
2023-10-04,Giày,1200000,1652000,930000,689666,0.32,15,Mưa,0,52916143,1
2023-10-05,Áo,1839000,564000,1567000,183038,0.3,23,Mưa,0,73491738,1
2023-10-05,Quần,2199000,2428000,502000,430160,0.26,23,Mưa,0,78058642,1
2023-10-05,Váy,3244000,933000,1147000,404249,0.37,23,Mưa,0,95178672,1
2023-10-05,Áo khoác,3544000,2908000,1187000,655538,0.42,23,Mưa,0,123205424,1
2023-10-05,Giày,814000,443000,1890000,765432,0.5,23,Mưa,0,83003694,1
2023-10-06,Áo,1891000,512000,1783000,347865,0.23,16,Nắng,0,46606775,1
2023-10-06,Quần,383000,275000,1751000,451466,0.5,16,Nắng,0,31819735,1
2023-10-06,Váy,4042000,2509000,1733000,672243,0.37,16,Nắng,0,86422654,1
2023-10-06,Áo khoác,2427000,430000,1362000,1347172,0.33,16,Nắng,0,52252914,1
2023-10-06,Giày,1901000,2950000,382000,935462,0.32,16,Nắng,0,67387205,1
2023-10-07,Áo,4917000,2893000,1565000,199272,0.46,25,Nắng,0,164979942,1
2023-10-07,Quần,1522000,1611000,1423000,387980,0.47,25,Nắng,0,103843936,1
2023-10-07,Váy,4629000,1548000,192000,604060,0.09,25,Nắng,0,61232519,1
2023-10-07,Áo khoác,2142000,1041000,1700000,1287887,0.25,25,Nắng,0,87475284,1
2023-10-07,Giày,2591000,1679000,1498000,892735,0.47,25,Nắng,0,127133219,1
2023-10-08,Áo,1889000,715000,785000,227108,0.19,17,Nắng,1,98319387,1
2023-10-08,Quần,3196000,2689000,409000,476301,0.12,17,Nắng,1,128954181,1
2023-10-08,Váy,4788000,1772000,987000,633220,0.05,17,Nắng,1,140066465,1
2023-10-08,Áo khoác,308000,2830000,1870000,1274765,0.3,17,Nắng,1,130076184,1
2023-10-08,Giày,1014000,2509000,1290000,645173,0.35,17,Nắng,1,208777230,1
2023-10-09,Áo,2227000,2996000,1872000,189697,0.1,22,Lạnh,0,47438841,1
2023-10-09,Quần,409000,1018000,106000,529778,0.34,22,Lạnh,0,52315863,1
2023-10-09,Váy,565000,807000,1945000,587664,0.45,22,Lạnh,0,53352996,1
2023-10-09,Áo khoác,3523000,722000,1166000,861249,0.12,22,Lạnh,0,145009003,1
2023-10-09,Giày,1254000,2001000,887000,355063,0.06,22,Lạnh,0,36933951,1
2023-10-10,Áo,1649000,1412000,1463000,175921,0.42,20,Lạnh,0,59384929,1
2023-10-10,Quần,1874000,1236000,1276000,269340,0.46,20,Lạnh,0,91197612,1
2023-10-10,Váy,2523000,361000,142000,262781,0.11,20,Lạnh,0,20071629,1
2023-10-10,Áo khoác,4131000,1716000,824000,667986,0.36,20,Lạnh,0,276528211,1
2023-10-10,Giày,3555000,2252000,300000,606468,0.3,20,Lạnh,0,77886565,1
2023-10-11,Áo,1358000,2231000,994000,238356,0.12,13,Nắng,0,31630070,1
2023-10-11,Quần,2257000,401000,766000,471668,0.41,13,Nắng,0,45862974,1
2023-10-11,Váy,3447000,2663000,1855000,494786,0.24,13,Nắng,0,57756411,1
2023-10-11,Áo khoác,2819000,1235000,1788000,965518,0.35,13,Nắng,0,60534971,1
2023-10-11,Giày,3953000,1147000,647000,849666,0.15,13,Nắng,0,23943337,1
2023-10-12,Áo,2870000,1620000,325000,200867,0.41,12,Mưa,0,51978702,1
2023-10-12,Quần,3227000,1564000,1957000,368171,0.13,12,Mưa,0,37266270,1
2023-10-12,Váy,4187000,951000,732000,682811,0.18,12,Mưa,0,29185635,1
2023-10-12,Áo khoác,1187000,1149000,1644000,1038665,0.2,12,Mưa,0,28716714,1
2023-10-12,Giày,1044000,2620000,1462000,1084627,0.1,12,Mưa,0,27176891,1
2023-10-13,Áo,3814000,1448000,1458000,204691,0.44,14,Lạnh,0,55671365,1
2023-10-13,Quần,3230000,1405000,1304000,341782,0.06,14,Lạnh,0,34542278,1
2023-10-13,Váy,2979000,1520000,1656000,459896,0.28,14,Lạnh,0,39337371,1
2023-10-13,Áo khoác,475000,1530000,1045000,528343,0.41,14,Lạnh,0,114062454,1
2023-10-13,Giày,865000,630000,1395000,645215,0.29,14,Lạnh,0,32984099,1
2023-10-14,Áo,3517000,2937000,293000,286564,0.16,18,Nắng,0,54056169,1
2023-10-14,Quần,4657000,2365000,637000,371399,0.39,18,Nắng,0,96924065,1
2023-10-14,Váy,4926000,787000,1920000,231357,0.25,18,Nắng,0,84973827,1
2023-10-14,Áo khoác,1694000,2474000,580000,891913,0.08,18,Nắng,0,40731985,1
2023-10-14,Giày,1520000,1463000,1221000,894571,0.16,18,Nắng,0,45843050,1
2023-10-15,Áo,1247000,2595000,529000,209567,0.3,22,Nắng,0,77044552,1
2023-10-15,Quần,884000,340000,1635000,487778,0.33,22,Nắng,0,62036509,1
2023-10-15,Váy,3162000,403000,1854000,341758,0.27,22,Nắng,0,73165557,1
2023-10-15,Áo khoác,1920000,1203000,1450000,1076020,0.14,22,Nắng,0,54791593,1
2023-10-15,Giày,3655000,1865000,1044000,1016079,0.3,22,Nắng,0,116877554,1
2023-10-16,Áo,2649000,1060000,1010000,317795,0.17,15,Lạnh,0,34979168,1
2023-10-16,Quần,3491000,1044000,1908000,542021,0.11,15,Lạnh,0,36041151,1
2023-10-16,Váy,3507000,2560000,1923000,449465,0.47,15,Lạnh,0,44954331,1
2023-10-16,Áo khoác,2876000,2138000,677000,674589,0.16,15,Lạnh,0,106123007,1
2023-10-16,Giày,831000,336000,1950000,838314,0.17,15,Lạnh,0,25828715,1
2023-10-17,Áo,1531000,1851000,1539000,170422,0.45,24,Nắng,0,99194280,1
2023-10-17,Quần,2293000,2598000,210000,545625,0.07,24,Nắng,0,67470873,1
2023-10-17,Váy,1997000,1890000,311000,551324,0.29,24,Nắng,0,108349105,1
2023-10-17,Áo khoác,3670000,2420000,1806000,1083672,0.39,24,Nắng,0,107002295,1
2023-10-17,Giày,1845000,1353000,950000,552771,0.14,24,Nắng,0,50395534,1
2023-10-18,Áo,3465000,278000,977000,208031,0.42,18,Mưa,0,64252050,1
2023-10-18,Quần,1737000,1178000,1086000,318232,0.38,18,Mưa,0,62829619,1
2023-10-18,Váy,670000,768000,1095000,343084,0.24,18,Mưa,0,47355698,1
2023-10-18,Áo khoác,4804000,2304000,670000,792368,0.06,18,Mưa,0,53504403,1
2023-10-18,Giày,916000,2610000,1153000,716673,0.49,18,Mưa,0,87114223,1
2023-10-19,Áo,4466000,333000,1390000,179960,0.31,24,Nắng,0,109915041,1
2023-10-19,Quần,4314000,2261000,765000,337695,0.26,24,Nắng,0,109124979,1
2023-10-19,Váy,4479000,482000,449000,330066,0.44,24,Nắng,0,98370603,1
2023-10-19,Áo khoác,2556000,326000,1637000,1003098,0.21,24,Nắng,0,74986681,1
2023-10-19,Giày,4654000,2226000,1029000,844380,0.28,24,Nắng,0,111784360,1
2023-10-20,Áo,3610000,1995000,780000,329772,0.43,15,Lạnh,0,60986905,1
2023-10-20,Quần,1231000,2049000,1337000,308105,0.2,15,Lạnh,0,33729313,1
2023-10-20,Váy,2629000,417000,350000,361577,0.39,15,Lạnh,0,34011745,1
2023-10-20,Áo khoác,693000,944000,1666000,740699,0.13,15,Lạnh,0,72771281,1
2023-10-20,Giày,2765000,2927000,418000,896222,0.35,15,Lạnh,0,73257924,1
2023-10-21,Áo,3577000,459000,1306000,222788,0.26,11,Lạnh,0,28500315,1
2023-10-21,Quần,2229000,1441000,984000,530083,0.08,11,Lạnh,0,27867079,1
2023-10-21,Váy,925000,2043000,288000,605041,0.07,11,Lạnh,0,12436283,1
2023-10-21,Áo khoác,4957000,1881000,824000,945707,0.23,11,Lạnh,0,128519264,1
2023-10-21,Giày,3179000,1712000,1250000,455223,0.36,11,Lạnh,0,46949093,1
2023-10-22,Áo,3466000,1666000,1927000,278068,0.3,22,Lạnh,0,80929876,1
2023-10-22,Quần,3722000,298000,1419000,250036,0.43,22,Lạnh,0,108736171,1
2023-10-22,Váy,2409000,381000,1146000,556092,0.19,22,Lạnh,0,30972396,1
2023-10-22,Áo khoác,1465000,2416000,1653000,1013339,0.42,22,Lạnh,0,249009017,1
2023-10-22,Giày,3081000,2480000,178000,791513,0.02,22,Lạnh,0,54556129,1
2023-10-23,Áo,2191000,1155000,645000,230738,0.18,14,Nắng,0,29433500,1
2023-10-23,Quần,3482000,1316000,1593000,310071,0.04,14,Nắng,0,38262957,1
2023-10-23,Váy,1939000,671000,1023000,330613,0.46,14,Nắng,0,60462791,1
2023-10-23,Áo khoác,1081000,1739000,718000,523601,0.24,14,Nắng,0,42421972,1
2023-10-23,Giày,4992000,1308000,404000,329873,0.16,14,Nắng,0,39993938,1
2023-10-24,Áo,2356000,878000,1571000,317720,0.25,21,Mưa,0,74226790,1
2023-10-24,Quần,2623000,1742000,298000,321468,0.27,21,Mưa,0,73943435,1
2023-10-24,Váy,2574000,580000,1314000,488614,0.42,21,Mưa,0,85055084,1
2023-10-24,Áo khoác,2533000,1455000,1355000,587405,0.27,21,Mưa,0,85629167,1
2023-10-24,Giày,2938000,2498000,1697000,1075807,0.22,21,Mưa,0,98528637,1
2023-10-25,Áo,3587000,2566000,653000,271173,0.48,20,Mưa,0,115040213,1
2023-10-25,Quần,2780000,2440000,1147000,296638,0.48,20,Mưa,0,103376264,1
2023-10-25,Váy,2916000,1858000,1798000,473412,0.02,20,Mưa,0,46146016,1
2023-10-25,Áo khoác,655000,2848000,1584000,860261,0.35,20,Mưa,0,70580723,1
2023-10-25,Giày,4787000,2854000,282000,996101,0.19,20,Mưa,0,78872038,1
2023-10-26,Áo,4974000,1780000,1556000,323842,0.34,18,Nắng,0,109185729,1
2023-10-26,Quần,3646000,964000,1968000,257887,0.32,18,Nắng,0,86987335,1
2023-10-26,Váy,3822000,1190000,706000,691934,0.17,18,Nắng,0,55353746,1
2023-10-26,Áo khoác,2767000,1786000,182000,1203266,0.49,18,Nắng,0,79857647,1
2023-10-26,Giày,463000,2753000,192000,324918,0.18,18,Nắng,0,37417136,1
2023-10-27,Áo,3934000,2312000,1401000,185497,0.32,17,Mưa,0,92846824,1
2023-10-27,Quần,3963000,2469000,716000,442081,0.41,17,Mưa,0,89815467,1
2023-10-27,Váy,3554000,665000,1208000,474073,0.07,17,Mưa,0,35641271,1
2023-10-27,Áo khoác,3681000,2319000,672000,970337,0.15,17,Mưa,0,42524606,1
2023-10-27,Giày,2364000,1087000,1331000,1034459,0.1,17,Mưa,0,41362909,1
2023-10-28,Áo,4565000,2721000,1793000,266566,0.39,16,Nắng,0,89219482,1
2023-10-28,Quần,4284000,2902000,680000,540690,0.4,16,Nắng,0,91085480,1
2023-10-28,Váy,4187000,218000,1100000,409496,0.13,16,Nắng,0,37271143,1
2023-10-28,Áo khoác,639000,2769000,1567000,1142698,0.0,16,Nắng,0,28321620,1
2023-10-28,Giày,4081000,983000,873000,727499,0.21,16,Nắng,0,67667774,1
2023-10-29,Áo,3890000,1906000,952000,232494,0.34,10,Nắng,0,42351519,1
2023-10-29,Quần,2233000,614000,1869000,465859,0.31,10,Nắng,0,33608241,1
2023-10-29,Váy,1945000,563000,1493000,508710,0.22,10,Nắng,0,29166520,1
2023-10-29,Áo khoác,4528000,2775000,750000,797608,0.15,10,Nắng,0,32553645,1
2023-10-29,Giày,2987000,1303000,891000,1058141,0.24,10,Nắng,0,30181795,1
2023-10-30,Áo,2426000,995000,575000,278279,0.01,13,Nắng,0,27900883,1
2023-10-30,Quần,4741000,1413000,603000,331991,0.04,13,Nắng,0,36343720,1
2023-10-30,Váy,938000,1371000,1970000,554824,0.08,13,Nắng,0,32319345,1
2023-10-30,Áo khoác,1524000,1898000,330000,705069,0.31,13,Nắng,0,44653853,1
2023-10-30,Giày,4005000,642000,977000,785714,0.11,13,Nắng,0,32224815,1
2023-10-31,Áo,4210000,2512000,1483000,309156,0.21,21,Nắng,0,82091486,1
2023-10-31,Quần,4545000,849000,1686000,402215,0.31,21,Nắng,0,82435421,1
2023-10-31,Váy,1849000,708000,1874000,291627,0.42,21,Nắng,0,83071088,1
2023-10-31,Áo khoác,4445000,665000,1142000,572772,0.27,21,Nắng,0,72387396,1
2023-10-31,Giày,1805000,2612000,789000,529415,0.09,21,Nắng,0,54818544,1
2023-11-01,Áo,4730000,1622000,308000,339798,0.48,16,Lạnh,1,187398850,1
2023-11-01,Quần,1675000,2740000,230000,391294,0.05,16,Lạnh,1,108021756,1
2023-11-01,Váy,967000,2789000,842000,653181,0.18,16,Lạnh,1,65236678,1
2023-11-01,Áo khoác,2674000,2039000,483000,1156412,0.46,16,Lạnh,1,557219704,1
2023-11-01,Giày,4390000,1703000,1215000,875657,0.3,16,Lạnh,1,187562167,1
2023-11-02,Áo,1315000,1826000,1666000,329889,0.33,25,Lạnh,0,80635238,1
2023-11-02,Quần,635000,1314000,461000,483982,0.15,25,Lạnh,0,44316968,1
2023-11-02,Váy,380000,922000,860000,414275,0.04,25,Lạnh,0,16828873,1
2023-11-02,Áo khoác,2434000,1041000,1247000,655383,0.18,25,Lạnh,0,175895914,1
2023-11-02,Giày,2099000,2547000,1042000,591799,0.2,25,Lạnh,0,75904161,1
2023-11-03,Áo,557000,2421000,747000,338874,0.14,20,Lạnh,1,82037658,1
2023-11-03,Quần,484000,845000,1396000,297632,0.11,20,Lạnh,1,99705257,1
2023-11-03,Váy,422000,223000,454000,607409,0.18,20,Lạnh,1,37481502,1
2023-11-03,Áo khoác,3814000,930000,199000,661284,0.32,20,Lạnh,1,496802916,1
2023-11-03,Giày,1694000,206000,830000,986136,0.47,20,Lạnh,1,192916173,1
2023-11-04,Áo,2652000,1820000,1739000,324297,0.35,16,Mưa,0,79998202,1
2023-11-04,Quần,3519000,1471000,400000,441082,0.39,16,Mưa,0,82506637,1
2023-11-04,Váy,1608000,365000,708000,413807,0.15,16,Mưa,0,33864683,1
2023-11-04,Áo khoác,4244000,627000,1951000,923818,0.05,16,Mưa,0,34564914,1
2023-11-04,Giày,2241000,2392000,981000,581039,0.15,16,Mưa,0,35233591,1
2023-11-05,Áo,790000,1734000,302000,346854,0.2,24,Lạnh,0,35070585,1
2023-11-05,Quần,1354000,1132000,1144000,485892,0.34,24,Lạnh,0,74298806,1
2023-11-05,Váy,1001000,2756000,1321000,413408,0.47,24,Lạnh,0,81741798,1
2023-11-05,Áo khoác,3234000,2892000,211000,692718,0.4,24,Lạnh,0,298766651,1
2023-11-05,Giày,4995000,1799000,1272000,1017167,0.13,24,Lạnh,0,73851381,1
2023-11-06,Áo,1434000,2323000,480000,173086,0.41,15,Lạnh,0,45562978,1
2023-11-06,Quần,379000,1866000,854000,335637,0.21,15,Lạnh,0,36540330,1
2023-11-06,Váy,1135000,1023000,1053000,675243,0.09,15,Lạnh,0,13323596,1
2023-11-06,Áo khoác,951000,1542000,1306000,819478,0.23,15,Lạnh,0,118113115,1
2023-11-06,Giày,716000,1261000,895000,976257,0.28,15,Lạnh,0,46522484,1
2023-11-07,Áo,3980000,765000,436000,213083,0.38,17,Lạnh,0,47635998,1
2023-11-07,Quần,4166000,1865000,1461000,345028,0.17,17,Lạnh,0,56584953,1
2023-11-07,Váy,1045000,1737000,1937000,529101,0.07,17,Lạnh,0,22869507,1
2023-11-07,Áo khoác,2302000,1363000,1423000,1112643,0.05,17,Lạnh,0,103243208,1
2023-11-07,Giày,539000,1481000,1724000,918312,0.06,17,Lạnh,0,32482265,1
2023-11-08,Áo,3193000,2864000,321000,231481,0.48,20,Mưa,0,96336731,1
2023-11-08,Quần,2244000,2628000,1111000,512399,0.48,20,Mưa,0,103648336,1
2023-11-08,Váy,1155000,1408000,859000,407627,0.48,20,Mưa,0,85702996,1
2023-11-08,Áo khoác,3815000,502000,1532000,1271482,0.15,20,Mưa,0,43252537,1
2023-11-08,Giày,2946000,1717000,788000,570888,0.1,20,Mưa,0,51257338,1
2023-11-09,Áo,3494000,955000,217000,305828,0.49,22,Lạnh,0,85398943,1
2023-11-09,Quần,4815000,363000,273000,311596,0.49,22,Lạnh,0,99216189,1
2023-11-09,Váy,2898000,1867000,1342000,414469,0.04,22,Lạnh,0,34919225,1
2023-11-09,Áo khoác,1653000,1426000,1499000,1291464,0.38,22,Lạnh,0,221721491,1
2023-11-09,Giày,2335000,1433000,1853000,1129119,0.14,22,Lạnh,0,56067895,1
2023-11-10,Áo,3180000,2082000,418000,327175,0.45,15,Lạnh,0,57007134,1
2023-11-10,Quần,979000,2348000,1712000,403048,0.04,15,Lạnh,0,36456999,1
2023-11-10,Váy,786000,1097000,1211000,525007,0.44,15,Lạnh,0,30716760,1
2023-11-10,Áo khoác,3920000,982000,1201000,843807,0.0,15,Lạnh,0,81908297,1
2023-11-10,Giày,3950000,2194000,540000,306277,0.26,15,Lạnh,0,54825798,1
2023-11-11,Áo,1738000,1784000,1324000,211860,0.17,19,Nắng,1,112795321,1
2023-11-11,Quần,4614000,2615000,1699000,383332,0.21,19,Nắng,1,204155089,1
2023-11-11,Váy,1784000,926000,514000,440515,0.22,19,Nắng,1,139305244,1
2023-11-11,Áo khoác,990000,2619000,1127000,736885,0.33,19,Nắng,1,194729453,1
2023-11-11,Giày,1312000,1654000,1049000,681864,0.01,19,Nắng,1,100789236,1
2023-11-12,Áo,4842000,2527000,182000,187211,0.35,25,Lạnh,1,253318355,1
2023-11-12,Quần,2647000,2563000,1828000,490464,0.01,25,Lạnh,1,172596718,1
2023-11-12,Váy,4008000,2212000,1088000,458445,0.09,25,Lạnh,1,130276567,1
2023-11-12,Áo khoác,4770000,1300000,592000,884758,0.3,25,Lạnh,1,842591394,1
2023-11-12,Giày,2222000,1015000,105000,569013,0.04,25,Lạnh,1,149640557,1
2023-11-13,Áo,937000,350000,804000,237616,0.5,12,Lạnh,1,82928884,1
2023-11-13,Quần,3308000,1208000,1852000,344515,0.39,12,Lạnh,1,182993714,1
2023-11-13,Váy,2533000,1719000,446000,350494,0.35,12,Lạnh,1,81782284,1
2023-11-13,Áo khoác,2425000,1520000,633000,669601,0.13,12,Lạnh,1,229261786,1
2023-11-13,Giày,3757000,868000,756000,1033282,0.02,12,Lạnh,1,81262940,1
2023-11-14,Áo,4589000,606000,1054000,184033,0.49,13,Lạnh,0,54778414,1
2023-11-14,Quần,3474000,2534000,1920000,510705,0.07,13,Lạnh,0,30729309,1
2023-11-14,Váy,3988000,691000,550000,655209,0.42,13,Lạnh,0,34268235,1
2023-11-14,Áo khoác,1699000,1232000,1268000,462938,0.1,13,Lạnh,0,65260753,1
2023-11-14,Giày,2634000,2141000,1125000,430842,0.19,13,Lạnh,0,35621121,1
2023-11-15,Áo,1805000,1355000,1411000,152274,0.35,23,Nắng,0,100429805,1
